"('Girls Like You', 'Maroon 5 Featuring Cardi B', '2018-10-20')","('Lucid Dreams', 'Juice WRLD', '2018-10-20')","('Better Now', 'Post Malone', '2018-10-20')","('Drip Too Hard', 'Lil Baby & Gunna', '2018-10-20')","('Shallow', 'Lady Gaga & Bradley Cooper', '2018-10-20')","('Sicko Mode', 'Travis Scott', '2018-10-20')","('Youngblood', '5 Seconds Of Summer', '2018-10-20')","('Happier', 'Marshmello & Bastille', '2018-10-20')","('I Like It', 'Cardi B, Bad Bunny & J Balvin', '2018-10-20')","('FEFE', '6ix9ine Featuring Nicki Minaj & Murda Beatz', '2018-10-20')","('In My Feelings', 'Drake', '2018-10-20')","('Love Lies', 'Khalid & Normani', '2018-10-20')","('Natural', 'Imagine Dragons', '2018-10-20')","('Taste', 'Tyga Featuring Offset', '2018-10-20')","('Never Recover', 'Lil Baby & Gunna Featuring Drake', '2018-10-20')","('Trip', 'Ella Mai', '2018-10-20')","('I Love It', 'Kanye West & Lil Pump', '2018-10-20')","('Without Me', 'Halsey', '2018-10-20')","('Nonstop', 'Drake', '2018-10-20')","('Eastside', 'benny blanco, Halsey & Khalid', '2018-10-20')","('Back To You', 'Selena Gomez', '2018-10-20')","('God Is A Woman', 'Ariana Grande', '2018-10-20')","('Mona Lisa', 'Lil Wayne Featuring Kendrick Lamar', '2018-10-20')","('Mo Bamba', 'Sheck Wes', '2018-10-20')","('STOOPID', '6ix9ine Featuring Bobby Shmurda', '2018-10-20')","('Yes Indeed', 'Lil Baby & Drake', '2018-10-20')","('Big Bank', 'YG Featuring 2 Chainz, Big Sean & Nicki Minaj', '2018-10-20')","('Close Friends', 'Lil Baby', '2018-10-20')","('Uproar', 'Lil Wayne', '2018-10-20')","(""Boo'd Up"", 'Ella Mai', '2018-10-20')","('Taki Taki', 'DJ Snake Featuring Selena Gomez, Ozuna & Cardi B', '2018-10-20')","('No Brainer', 'DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo', '2018-10-20')","('Delicate', 'Taylor Swift', '2018-10-20')","('Meant To Be', 'Bebe Rexha & Florida Georgia Line', '2018-10-20')","('High Hopes', 'Panic! At The Disco', '2018-10-20')","(""I'll Never Love Again"", 'Lady Gaga', '2018-10-20')","('Sad!', 'XXXTENTACION', '2018-10-20')","('Psycho', 'Post Malone Featuring Ty Dolla $ign', '2018-10-20')","('Broken', 'lovelytheband', '2018-10-20')","('I Like Me Better', 'Lauv', '2018-10-20')","('Always Remember Us This Way', 'Lady Gaga', '2018-10-20')","(""I'm A Mess"", 'Bebe Rexha', '2018-10-20')","('Venom', 'Eminem', '2018-10-20')","('No Tears Left To Cry', 'Ariana Grande', '2018-10-20')","('The Middle', 'Zedd, Maren Morris & Grey', '2018-10-20')","('Wake Up In The Sky', 'Gucci Mane X Bruno Mars X Kodak Black', '2018-10-20')","('Beautiful', 'Bazzi Featuring Camila Cabello', '2018-10-20')","('Simple', 'Florida Georgia Line', '2018-10-20')","('Tequila', 'Dan + Shay', '2018-10-20')","('Falling Down', 'Lil Peep & XXXTENTACION', '2018-10-20')","('She Got The Best Of Me', 'Luke Combs', '2018-10-20')","('Ring', 'Cardi B Featuring Kehlani', '2018-10-20')","('Killshot', 'Eminem', '2018-10-20')","('Off White VLONE', 'Lil Baby & Gunna Featuring Lil Durk & NAV', '2018-10-20')","('Breathin', 'Ariana Grande', '2018-10-20')","('Drew Barrymore', 'Bryce Vine', '2018-10-20')","('Smile (Living My Best Life)', ""Lil' Duval Featuring Snoop Dogg & Ball Greezy"", '2018-10-20')","('Blue Tacoma', 'Russell Dickerson', '2018-10-20')","('Jackie Chan', 'Tiesto & Dzeko Featuring Preme & Post Malone', '2018-10-20')","(""Don't Cry"", 'Lil Wayne Featuring XXXTENTACION', '2018-10-20')","('Business Is Business', 'Lil Baby & Gunna', '2018-10-20')","('New Patek', 'Lil Uzi Vert', '2018-10-20')","('Is That Alright?', 'Lady Gaga', '2018-10-20')","('Lucky You', 'Eminem Featuring Joyner Lucas', '2018-10-20')","('Lose It', 'Kane Brown', '2018-10-20')","('Break Up In The End', 'Cole Swindell', '2018-10-20')","('Let It Fly', 'Lil Wayne Featuring Travis Scott', '2018-10-20')","('Desperate Man', 'Eric Church', '2018-10-20')","('Speechless', 'Dan + Shay', '2018-10-20')","('Hotel Key', 'Old Dominion', '2018-10-20')","('Lie', 'NF', '2018-10-20')","('Drunk Me', 'Mitchell Tenpenny', '2018-10-20')","('You Say', 'Lauren Daigle', '2018-10-20')","(""If I'm Lyin, I'm Flyin"", 'Kodak Black', '2018-10-20')","('Dangerous', 'Meek Mill Featuring Jeremih & PnB Rock', '2018-10-20')","('Better', 'Khalid', '2018-10-20')","('Africa', 'Weezer', '2018-10-20')","('Dedicate', 'Lil Wayne', '2018-10-20')","('Jumpsuit', 'twenty one pilots', '2018-10-20')","('Belly', 'Lil Baby & Gunna', '2018-10-20')","('My Blood', 'twenty one pilots', '2018-10-20')","('Lost In Japan', 'Shawn Mendes X Zedd', '2018-10-20')","('Promises', 'Calvin Harris & Sam Smith', '2018-10-20')","('The Way I Am', 'Charlie Puth', '2018-10-20')","('No Stylist', 'French Montana Featuring Drake', '2018-10-20')","('Medicine', 'Queen Naija', '2018-10-20')","('Best Shot', 'Jimmie Allen', '2018-10-20')","('W O R K I N  M E', 'Quavo', '2018-10-20')","(""Hangin' On"", 'Chris Young', '2018-10-20')","(""That's On Me"", 'Yella Beezy', '2018-10-20')","(""Can't Be Broken"", 'Lil Wayne', '2018-10-20')","('Best Part', 'Daniel Caesar Featuring H.E.R.', '2018-10-20')","(""Maybe It's Time"", 'Bradley Cooper', '2018-10-20')","('Leave Me Alone', 'Flipp Dinero', '2018-10-20')","('Nico And The Niners', 'twenty one pilots', '2018-10-20')","('Drunk Girl', 'Chris Janson', '2018-10-20')","('Deep End', 'Lil Baby', '2018-10-20')","('I Am', 'Lil Baby & Gunna', '2018-10-20')","('Sunrise, Sunburn, Sunset', 'Luke Bryan', '2018-10-20')","('Noticed', 'Lil Mosey', '2018-10-20')"
"('Girls Like You', 'Maroon 5 Featuring Cardi B', '2018-10-13')","('Mona Lisa', 'Lil Wayne Featuring Kendrick Lamar', '2018-10-13')","('Lucid Dreams', 'Juice WRLD', '2018-10-13')","('Better Now', 'Post Malone', '2018-10-13')","(""Don't Cry"", 'Lil Wayne Featuring XXXTENTACION', '2018-10-13')","('Sicko Mode', 'Travis Scott', '2018-10-13')","('Uproar', 'Lil Wayne', '2018-10-13')","('Youngblood', '5 Seconds Of Summer', '2018-10-13')","('In My Feelings', 'Drake', '2018-10-13')","('Let It Fly', 'Lil Wayne Featuring Travis Scott', '2018-10-13')","('I Like It', 'Cardi B, Bad Bunny & J Balvin', '2018-10-13')","('FEFE', '6ix9ine Featuring Nicki Minaj & Murda Beatz', '2018-10-13')","('Happier', 'Marshmello & Bastille', '2018-10-13')","('Dedicate', 'Lil Wayne', '2018-10-13')","('Taste', 'Tyga Featuring Offset', '2018-10-13')","('Love Lies', 'Khalid & Normani', '2018-10-13')","(""Can't Be Broken"", 'Lil Wayne', '2018-10-13')","('I Love It', 'Kanye West & Lil Pump', '2018-10-13')","('Natural', 'Imagine Dragons', '2018-10-13')","('Trip', 'Ella Mai', '2018-10-13')","('God Is A Woman', 'Ariana Grande', '2018-10-13')","('Back To You', 'Selena Gomez', '2018-10-13')","('Nonstop', 'Drake', '2018-10-13')","('What About Me', 'Lil Wayne Featuring Sosamann', '2018-10-13')","('Drip Too Hard', 'Lil Baby & Gunna', '2018-10-13')","('Dark Side Of The Moon', 'Lil Wayne Featuring Nicki Minaj', '2018-10-13')","('Taki Taki', 'DJ Snake Featuring Selena Gomez, Ozuna & Cardi B', '2018-10-13')","('Shallow', 'Lady Gaga & Bradley Cooper', '2018-10-13')","('Eastside', 'benny blanco, Halsey & Khalid', '2018-10-13')","('No Brainer', 'DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo', '2018-10-13')","('Yes Indeed', 'Lil Baby & Drake', '2018-10-13')","('Big Bank', 'YG Featuring 2 Chainz, Big Sean & Nicki Minaj', '2018-10-13')","(""Boo'd Up"", 'Ella Mai', '2018-10-13')","('Killshot', 'Eminem', '2018-10-13')","('Meant To Be', 'Bebe Rexha & Florida Georgia Line', '2018-10-13')","('Famous', 'Lil Wayne Featuring Reginae Carter', '2018-10-13')","('Delicate', 'Taylor Swift', '2018-10-13')","('Mo Bamba', 'Sheck Wes', '2018-10-13')","('Dope N****z', 'Lil Wayne Featuring Snoop Dogg', '2018-10-13')","('Falling Down', 'Lil Peep & XXXTENTACION', '2018-10-13')","('Sad!', 'XXXTENTACION', '2018-10-13')","('I Like Me Better', 'Lauv', '2018-10-13')","('No Tears Left To Cry', 'Ariana Grande', '2018-10-13')","('Psycho', 'Post Malone Featuring Ty Dolla $ign', '2018-10-13')","(""I'm A Mess"", 'Bebe Rexha', '2018-10-13')","('The Middle', 'Zedd, Maren Morris & Grey', '2018-10-13')","('Open Letter', 'Lil Wayne', '2018-10-13')","('Broken', 'lovelytheband', '2018-10-13')","('High Hopes', 'Panic! At The Disco', '2018-10-13')","('Tequila', 'Dan + Shay', '2018-10-13')","('Wake Up In The Sky', 'Gucci Mane X Bruno Mars X Kodak Black', '2018-10-13')","('Beautiful', 'Bazzi Featuring Camila Cabello', '2018-10-13')","('Simple', 'Florida Georgia Line', '2018-10-13')","('New Patek', 'Lil Uzi Vert', '2018-10-13')","('Lucky You', 'Eminem Featuring Joyner Lucas', '2018-10-13')","(""If I'm Lyin, I'm Flyin"", 'Kodak Black', '2018-10-13')","('Problems', 'Lil Wayne', '2018-10-13')","('She Got The Best Of Me', 'Luke Combs', '2018-10-13')","('Hittas', 'Lil Wayne', '2018-10-13')","('Blue Tacoma', 'Russell Dickerson', '2018-10-13')","('Ring', 'Cardi B Featuring Kehlani', '2018-10-13')","('Open Safe', 'Lil Wayne', '2018-10-13')","('Drew Barrymore', 'Bryce Vine', '2018-10-13')","('Smile (Living My Best Life)', ""Lil' Duval Featuring Snoop Dogg & Ball Greezy"", '2018-10-13')","('Took His Time', 'Lil Wayne', '2018-10-13')","('Jackie Chan', 'Tiesto & Dzeko Featuring Preme & Post Malone', '2018-10-13')","('Africa', 'Weezer', '2018-10-13')","('Breathin', 'Ariana Grande', '2018-10-13')","('Hotel Key', 'Old Dominion', '2018-10-13')","('You Say', 'Lauren Daigle', '2018-10-13')","('Lie', 'NF', '2018-10-13')","('Lose It', 'Kane Brown', '2018-10-13')","('Break Up In The End', 'Cole Swindell', '2018-10-13')","('Mess', 'Lil Wayne', '2018-10-13')","('Let It All Work Out', 'Lil Wayne', '2018-10-13')","('Start This S**t Off Right', 'Lil Wayne Featuring Ashanti & Mack Maine', '2018-10-13')","('The Way I Am', 'Charlie Puth', '2018-10-13')","('Used 2', 'Lil Wayne', '2018-10-13')","('Rap Devil', 'Machine Gun Kelly', '2018-10-13')","('Drunk Me', 'Mitchell Tenpenny', '2018-10-13')","('Demon', 'Lil Wayne', '2018-10-13')","('Speechless', 'Dan + Shay', '2018-10-13')","('Sunrise, Sunburn, Sunset', 'Luke Bryan', '2018-10-13')","('Dangerous', 'Meek Mill Featuring Jeremih & PnB Rock', '2018-10-13')","('Promises', 'Calvin Harris & Sam Smith', '2018-10-13')","('Perfect Strangers', 'Lil Wayne', '2018-10-13')","('Better', 'Khalid', '2018-10-13')","(""That's On Me"", 'Yella Beezy', '2018-10-13')","('Medicine', 'Queen Naija', '2018-10-13')","('Dope New Gospel', 'Lil Wayne Featuring Nivea', '2018-10-13')","('W O R K I N  M E', 'Quavo', '2018-10-13')","('Best Part', 'Daniel Caesar Featuring H.E.R.', '2018-10-13')","('Head Above Water', 'Avril Lavigne', '2018-10-13')","('No Stylist', 'French Montana Featuring Drake', '2018-10-13')","('Best Shot', 'Jimmie Allen', '2018-10-13')","(""Hangin' On"", 'Chris Young', '2018-10-13')","('Drunk Girl', 'Chris Janson', '2018-10-13')","('Leave Me Alone', 'Flipp Dinero', '2018-10-13')","('Lost In Japan', 'Shawn Mendes X Zedd', '2018-10-13')","('Drowns The Whiskey', 'Jason Aldean Featuring Miranda Lambert', '2018-10-13')"
"('Girls Like You', 'Maroon 5 Featuring Cardi B', '2018-10-06')","('Lucid Dreams', 'Juice WRLD', '2018-10-06')","('Better Now', 'Post Malone', '2018-10-06')","('In My Feelings', 'Drake', '2018-10-06')","('Killshot', 'Eminem', '2018-10-06')","('Sicko Mode', 'Travis Scott', '2018-10-06')","('I Like It', 'Cardi B, Bad Bunny & J Balvin', '2018-10-06')","('FEFE', '6ix9ine Featuring Nicki Minaj & Murda Beatz', '2018-10-06')","('I Love It', 'Kanye West & Lil Pump', '2018-10-06')","('Youngblood', '5 Seconds Of Summer', '2018-10-06')","('Taste', 'Tyga Featuring Offset', '2018-10-06')","('Love Lies', 'Khalid & Normani', '2018-10-06')","('Falling Down', 'Lil Peep & XXXTENTACION', '2018-10-06')","('Natural', 'Imagine Dragons', '2018-10-06')","('Happier', 'Marshmello & Bastille', '2018-10-06')","('Nonstop', 'Drake', '2018-10-06')","('No Brainer', 'DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo', '2018-10-06')","('Trip', 'Ella Mai', '2018-10-06')","('Back To You', 'Selena Gomez', '2018-10-06')","('God Is A Woman', 'Ariana Grande', '2018-10-06')","('Perfect', 'Ed Sheeran', '2018-10-06')","('Yes Indeed', 'Lil Baby & Drake', '2018-10-06')","(""Boo'd Up"", 'Ella Mai', '2018-10-06')","('New Patek', 'Lil Uzi Vert', '2018-10-06')","('Drip Too Hard', 'Lil Baby & Gunna', '2018-10-06')","('Big Bank', 'YG Featuring 2 Chainz, Big Sean & Nicki Minaj', '2018-10-06')","('Eastside', 'benny blanco, Halsey & Khalid', '2018-10-06')","('Lucky You', 'Eminem Featuring Joyner Lucas', '2018-10-06')","('Delicate', 'Taylor Swift', '2018-10-06')","('Meant To Be', 'Bebe Rexha & Florida Georgia Line', '2018-10-06')","('Mo Bamba', 'Sheck Wes', '2018-10-06')","('No Tears Left To Cry', 'Ariana Grande', '2018-10-06')","('Sad!', 'XXXTENTACION', '2018-10-06')","('I Like Me Better', 'Lauv', '2018-10-06')","('Psycho', 'Post Malone Featuring Ty Dolla $ign', '2018-10-06')","(""I'm A Mess"", 'Bebe Rexha', '2018-10-06')","('The Middle', 'Zedd, Maren Morris & Grey', '2018-10-06')","('Wake Up In The Sky', 'Gucci Mane X Bruno Mars X Kodak Black', '2018-10-06')","('Nice For What', 'Drake', '2018-10-06')","('Rap Devil', 'Machine Gun Kelly', '2018-10-06')","('Broken', 'lovelytheband', '2018-10-06')","('Simple', 'Florida Georgia Line', '2018-10-06')","('Beautiful', 'Bazzi Featuring Camila Cabello', '2018-10-06')","('Tequila', 'Dan + Shay', '2018-10-06')","(""God's Plan"", 'Drake', '2018-10-06')","('High Hopes', 'Panic! At The Disco', '2018-10-06')","('No Stylist', 'French Montana Featuring Drake', '2018-10-06')","('She Got The Best Of Me', 'Luke Combs', '2018-10-06')","('Ring', 'Cardi B Featuring Kehlani', '2018-10-06')","('Hotel Key', 'Old Dominion', '2018-10-06')","('Drew Barrymore', 'Bryce Vine', '2018-10-06')","('Blue Tacoma', 'Russell Dickerson', '2018-10-06')","('You Say', 'Lauren Daigle', '2018-10-06')","('Jackie Chan', 'Tiesto & Dzeko Featuring Preme & Post Malone', '2018-10-06')","('Africa', 'Weezer', '2018-10-06')","('Smile (Living My Best Life)', ""Lil' Duval Featuring Snoop Dogg & Ball Greezy"", '2018-10-06')","('Better', 'Khalid', '2018-10-06')","('Breathin', 'Ariana Grande', '2018-10-06')","('Sunrise, Sunburn, Sunset', 'Luke Bryan', '2018-10-06')","('Break Up In The End', 'Cole Swindell', '2018-10-06')","('The Way I Am', 'Charlie Puth', '2018-10-06')","('Lie', 'NF', '2018-10-06')","('Lose It', 'Kane Brown', '2018-10-06')","('Head Above Water', 'Avril Lavigne', '2018-10-06')","('W O R K I N  M E', 'Quavo', '2018-10-06')","('Medicine', 'Queen Naija', '2018-10-06')","('Drunk Me', 'Mitchell Tenpenny', '2018-10-06')","('Promises', 'Calvin Harris & Sam Smith', '2018-10-06')","(""That's On Me"", 'Yella Beezy', '2018-10-06')","('Barbie Dreams', 'Nicki Minaj', '2018-10-06')","('Thunderclouds', 'Labrinth, Sia & Diplo Present... LSD', '2018-10-06')","('All Girls Are The Same', 'Juice WRLD', '2018-10-06')","('Fall', 'Eminem', '2018-10-06')","('This Feeling', 'The Chainsmokers Featuring Kelsea Ballerini', '2018-10-06')","('Best Part', 'Daniel Caesar Featuring H.E.R.', '2018-10-06')","('Dangerous', 'Meek Mill Featuring Jeremih & PnB Rock', '2018-10-06')","('Speechless', 'Dan + Shay', '2018-10-06')","('Life Changes', 'Thomas Rhett', '2018-10-06')","('Hooked', 'Dylan Scott', '2018-10-06')","('Drowns The Whiskey', 'Jason Aldean Featuring Miranda Lambert', '2018-10-06')","('Leave Me Alone', 'Flipp Dinero', '2018-10-06')","('Drunk Girl', 'Chris Janson', '2018-10-06')","('Noticed', 'Lil Mosey', '2018-10-06')","('Yosemite', 'Travis Scott', '2018-10-06')","(""Hangin' On"", 'Chris Young', '2018-10-06')","('Best Shot', 'Jimmie Allen', '2018-10-06')","('Stargazing', 'Travis Scott', '2018-10-06')","('BEBE', '6ix9ine Featuring Anuel AA', '2018-10-06')","('Lean Wit Me', 'Juice WRLD', '2018-10-06')","('Self Care', 'Mac Miller', '2018-10-06')","('OTW', 'Khalid, Ty Dolla $ign & 6LACK', '2018-10-06')","(""Backin' It Up"", 'Pardison Fontaine Featuring Cardi B', '2018-10-06')","('Remind Me To Forget', 'Kygo Featuring Miguel', '2018-10-06')","('Desperate Man', 'Eric Church', '2018-10-06')","('The Ringer', 'Eminem', '2018-10-06')","('Rich', 'Maren Morris', '2018-10-06')","('Apes**t', 'The Carters', '2018-10-06')","('Hopeless Romantic', 'Wiz Khalifa Featuring Swae Lee', '2018-10-06')","('Solo', 'Clean Bandit Featuring Demi Lovato', '2018-10-06')","('Vaina Loca', 'Ozuna x Manuel Turizo', '2018-10-06')"
"('Girls Like You', 'Maroon 5 Featuring Cardi B', '2018-09-29')","('In My Feelings', 'Drake', '2018-09-29')","('Killshot', 'Eminem', '2018-09-29')","('Lucid Dreams', 'Juice WRLD', '2018-09-29')","('Better Now', 'Post Malone', '2018-09-29')","('I Like It', 'Cardi B, Bad Bunny & J Balvin', '2018-09-29')","('I Love It', 'Kanye West & Lil Pump', '2018-09-29')","('FEFE', '6ix9ine Featuring Nicki Minaj & Murda Beatz', '2018-09-29')","('Sicko Mode', 'Travis Scott', '2018-09-29')","('Youngblood', '5 Seconds Of Summer', '2018-09-29')","('Love Lies', 'Khalid & Normani', '2018-09-29')","('Taste', 'Tyga Featuring Offset', '2018-09-29')","('Lucky You', 'Eminem Featuring Joyner Lucas', '2018-09-29')","('Natural', 'Imagine Dragons', '2018-09-29')","('Nonstop', 'Drake', '2018-09-29')","('No Brainer', 'DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo', '2018-09-29')","('God Is A Woman', 'Ariana Grande', '2018-09-29')","('Back To You', 'Selena Gomez', '2018-09-29')","('Yes Indeed', 'Lil Baby & Drake', '2018-09-29')","(""Boo'd Up"", 'Ella Mai', '2018-09-29')","('Trip', 'Ella Mai', '2018-09-29')","('Rap Devil', 'Machine Gun Kelly', '2018-09-29')","('Perfect', 'Ed Sheeran', '2018-09-29')","('Big Bank', 'YG Featuring 2 Chainz, Big Sean & Nicki Minaj', '2018-09-29')","('No Tears Left To Cry', 'Ariana Grande', '2018-09-29')","('Meant To Be', 'Bebe Rexha & Florida Georgia Line', '2018-09-29')","('Delicate', 'Taylor Swift', '2018-09-29')","('Drip Too Hard', 'Lil Baby & Gunna', '2018-09-29')","('Eastside', 'benny blanco, Halsey & Khalid', '2018-09-29')","('Wake Up In The Sky', 'Gucci Mane X Bruno Mars X Kodak Black', '2018-09-29')","('Happier', 'Marshmello & Bastille', '2018-09-29')","('Psycho', 'Post Malone Featuring Ty Dolla $ign', '2018-09-29')","('Sad!', 'XXXTENTACION', '2018-09-29')","('I Like Me Better', 'Lauv', '2018-09-29')","('The Middle', 'Zedd, Maren Morris & Grey', '2018-09-29')","(""I'm A Mess"", 'Bebe Rexha', '2018-09-29')","('Nice For What', 'Drake', '2018-09-29')","('New Patek', 'Lil Uzi Vert', '2018-09-29')","('Tequila', 'Dan + Shay', '2018-09-29')","(""God's Plan"", 'Drake', '2018-09-29')","('Simple', 'Florida Georgia Line', '2018-09-29')","('Mo Bamba', 'Sheck Wes', '2018-09-29')","('Broken', 'lovelytheband', '2018-09-29')","('Beautiful', 'Bazzi Featuring Camila Cabello', '2018-09-29')","('Better', 'Khalid', '2018-09-29')","('Fall', 'Eminem', '2018-09-29')","('Falling Down', 'Lil Peep & XXXTENTACION', '2018-09-29')","('Hotel Key', 'Old Dominion', '2018-09-29')","('Drew Barrymore', 'Bryce Vine', '2018-09-29')","('She Got The Best Of Me', 'Luke Combs', '2018-09-29')","('Sunrise, Sunburn, Sunset', 'Luke Bryan', '2018-09-29')","('Jackie Chan', 'Tiesto & Dzeko Featuring Preme & Post Malone', '2018-09-29')","('Ring', 'Cardi B Featuring Kehlani', '2018-09-29')","('Blue Tacoma', 'Russell Dickerson', '2018-09-29')","('Africa', 'Weezer', '2018-09-29')","('High Hopes', 'Panic! At The Disco', '2018-09-29')","('Barbie Dreams', 'Nicki Minaj', '2018-09-29')","('Hooked', 'Dylan Scott', '2018-09-29')","('The Ringer', 'Eminem', '2018-09-29')","('Medicine', 'Queen Naija', '2018-09-29')","('Lose It', 'Kane Brown', '2018-09-29')","('Breathin', 'Ariana Grande', '2018-09-29')","('Smile (Living My Best Life)', ""Lil' Duval Featuring Snoop Dogg & Ball Greezy"", '2018-09-29')","('You Say', 'Lauren Daigle', '2018-09-29')","('Break Up In The End', 'Cole Swindell', '2018-09-29')","('Self Care', 'Mac Miller', '2018-09-29')","('Thunderclouds', 'Labrinth, Sia & Diplo Present... LSD', '2018-09-29')","('The Way I Am', 'Charlie Puth', '2018-09-29')","(""That's On Me"", 'Yella Beezy', '2018-09-29')","('W O R K I N  M E', 'Quavo', '2018-09-29')","('Life Changes', 'Thomas Rhett', '2018-09-29')","('Drowns The Whiskey', 'Jason Aldean Featuring Miranda Lambert', '2018-09-29')","('Lie', 'NF', '2018-09-29')","('Drunk Me', 'Mitchell Tenpenny', '2018-09-29')","('Remind Me To Forget', 'Kygo Featuring Miguel', '2018-09-29')","('Pretty Little Fears', '6LACK Featuring J. Cole', '2018-09-29')","('Promises', 'Calvin Harris & Sam Smith', '2018-09-29')","('Mercy', 'Brett Young', '2018-09-29')","('All Girls Are The Same', 'Juice WRLD', '2018-09-29')","('Stargazing', 'Travis Scott', '2018-09-29')","('Best Part', 'Daniel Caesar Featuring H.E.R.', '2018-09-29')","('Dangerous', 'Meek Mill Featuring Jeremih & PnB Rock', '2018-09-29')","('Apes**t', 'The Carters', '2018-09-29')","('Drunk Girl', 'Chris Janson', '2018-09-29')","('Yosemite', 'Travis Scott', '2018-09-29')","('BEBE', '6ix9ine Featuring Anuel AA', '2018-09-29')","('Speechless', 'Dan + Shay', '2018-09-29')","('Side Effects', 'The Chainsmokers Featuring Emily Warren', '2018-09-29')","('Desperate Man', 'Eric Church', '2018-09-29')","('Cry Pretty', 'Carrie Underwood', '2018-09-29')","('Solo', 'Clean Bandit Featuring Demi Lovato', '2018-09-29')","(""Hangin' On"", 'Chris Young', '2018-09-29')","('Lean Wit Me', 'Juice WRLD', '2018-09-29')","('Not Alike', ""Eminem Featuring Royce Da 5'9"", '2018-09-29')","('OTW', 'Khalid, Ty Dolla $ign & 6LACK', '2018-09-29')","('Leave Me Alone', 'Flipp Dinero', '2018-09-29')","('Best Shot', 'Jimmie Allen', '2018-09-29')","('Hopeless Romantic', 'Wiz Khalifa Featuring Swae Lee', '2018-09-29')","('Kamikaze', 'Eminem', '2018-09-29')","('Noticed', 'Lil Mosey', '2018-09-29')"
